"dai","ngay","giai_db","giai_1","giai_2","giai_31","giai_32","giai_41","giai_42","giai_43","giai_44","giai_45","giai_46","giai_47","giai_5","giai_61","giai_62","giai_63","giai_7","giai_8"
BinhPhuoc,23/09/2017,120082,29819,12579,82185,88355,89322,66631,35209,04536,18161,42155,92325,1321,3747,6787,6295,465,98
BinhPhuoc,16/09/2017,167841,91004,24051,87855,26684,00111,97545,46297,09040,69414,25115,35397,0073,8338,8410,1743,154,09
BinhPhuoc,09/09/2017,959188,20221,23264,03188,49437,46732,08271,61683,55875,58455,59943,87346,5109,2394,1890,7852,688,54
BinhPhuoc,02/09/2017,928131,49035,21130,83030,35216,82001,01347,44298,32681,11220,13202,75001,4844,5534,9993,6782,837,68
BinhPhuoc,26/08/2017,913127,76292,01995,17791,39573,47609,43456,25230,84223,21736,78261,37343,8631,0296,6027,1761,333,45
BinhPhuoc,19/08/2017,959528,53783,61903,94357,26830,36728,20961,90334,90064,62856,77655,98937,4268,7408,5772,7079,970,90
BinhPhuoc,12/08/2017,129334,54250,27886,89111,34700,68630,46562,45020,82729,06203,82228,74483,3998,7268,2915,2274,809,93
BinhPhuoc,29/07/2017,982280,64000,80265,47633,21337,97253,80989,87175,72169,06910,09698,17624,6662,4756,1113,6389,409,50
BinhPhuoc,22/07/2017,967196,42397,99094,60247,08263,44849,30180,23123,04848,63393,58574,02913,0112,1062,0359,6315,790,50
BinhPhuoc,15/07/2017,569392,47898,49729,76074,06472,41818,33012,48339,89150,72859,57772,91245,2778,5011,5941,2460,248,67
BinhPhuoc,08/07/2017,206925,13589,16846,15814,83077,13493,22774,02754,56077,49645,02907,53025,6653,6557,5033,7313,834,66
BinhPhuoc,01/07/2017,443388,87510,04803,36832,06359,23059,48931,11469,76928,44149,73490,95602,1346,4493,0176,4430,827,44
BinhPhuoc,24/06/2017,566152,22229,60324,79901,63003,46187,42100,55054,20027,36184,13631,92405,7000,2555,0955,2221,147,69
BinhPhuoc,17/06/2017,449182,34817,00740,46943,55270,57493,23631,34968,26709,48101,69731,23578,4932,5234,4407,9355,773,00
BinhPhuoc,10/06/2017,960266,51500,49689,64285,69407,41599,36488,81759,51833,83022,36118,80024,4967,8266,7150,4378,589,38
BinhPhuoc,03/06/2017,036254,50915,52142,38937,94740,23657,93446,11571,95420,03619,90799,53635,4055,3823,0759,8030,842,75
BinhPhuoc,27/05/2017,438065,35859,69071,54703,80657,20682,90128,75232,68640,44744,37957,14678,2320,3540,1156,2579,426,00
BinhPhuoc,20/05/2017,149186,20984,97846,34062,09226,01691,15737,24386,60226,23653,20176,16799,0545,7909,0876,6543,512,49
