"dai","ngay","giai_db","giai_1","giai_2","giai_31","giai_32","giai_41","giai_42","giai_43","giai_44","giai_45","giai_46","giai_47","giai_5","giai_61","giai_62","giai_63","giai_7","giai_8"
TayNinh,2015/05/21,912294,05179,61863,10066,95262,61477,14590,10843,38814,11298,40255,59129,4841,8622,5428,9199,503,17
TayNinh,2015/05/14,453331,34811,74026,61510,33762,73653,93441,97130,23965,83323,15495,51180,2863,7407,5863,2364,493,58
TayNinh,2015/05/07,198883,01144,28225,96156,82951,73616,41288,60328,83770,02925,12542,80795,6759,7194,2970,7270,825,05
TayNinh,2015/04/30,508581,84489,84161,68000,04442,83656,91961,12916,48462,89479,27523,23523,9641,9382,8330,3203,902,06
TayNinh,2015/04/23,409456,46179,54689,67917,23263,88184,08487,27117,88140,76675,91691,47604,0293,0341,2841,5763,970,03
TayNinh,2015/04/16,503367,54006,59631,20456,47088,25653,07592,41763,40737,34588,84951,00682,9445,5254,4512,7632,394,50
TayNinh,2015/04/09,260882,44010,77965,57917,06981,37195,69317,85152,50617,17243,90384,30071,7761,2773,8076,9746,799,37
TayNinh,2015/04/02,289191,59061,82466,39240,87732,49107,45875,94322,76072,64916,85660,30747,2001,3710,0527,9919,320,32
TayNinh,2015/03/26,174028,90972,15660,21431,49797,01478,32004,54162,79354,51782,00174,98849,5385,8060,0686,4583,105,91
TayNinh,2015/03/19,188486,26260,25494,14896,34933,54572,67355,00767,96310,13159,61903,71617,9082,8424,0609,3179,651,66
TayNinh,2015/03/12,798049,87815,44736,36446,96750,38932,92644,22136,29723,53529,21611,87362,7198,1959,0919,7880,499,39
TayNinh,2015/03/05,504783,24638,20253,63652,22788,93049,63912,94873,71366,20227,67984,62395,6623,8009,4834,0459,363,75
TayNinh,2015/02/26,809965,78115,80035,84288,21294,68282,44463,98372,62091,48828,44957,10371,7316,8583,1315,7358,875,56
TayNinh,2015/02/19,831741,99077,98684,10539,95130,38461,78056,83776,80591,25631,57021,99432,7557,4063,6220,3610,418,86
TayNinh,2015/02/12,020859,46731,37298,75616,56807,19783,61953,20061,34558,69280,08655,48374,0873,4610,9982,0607,526,87
TayNinh,2015/02/05,337442,10971,40336,34390,48942,02380,47553,56123,82730,44594,22794,73062,7970,7547,8547,6180,705,89
TayNinh,2015/01/29,204418,16953,19329,67961,82362,58462,30201,98233,01939,76529,72667,75898,5858,3431,9830,5798,843,11
TayNinh,2015/01/22,246886,73950,34895,29143,77782,50050,41837,47554,69866,86262,93089,24835,8957,1017,7053,9541,749,01
TayNinh,2015/01/15,005135,21342,44046,67907,17179,85081,48801,71291,28111,04796,76710,14853,4936,6120,5903,8773,530,52
TayNinh,2015/01/08,694014,84109,70557,23771,73709,59543,63448,57546,00752,11422,36243,40231,4184,0230,6886,3638,537,61
TayNinh,2015/01/01,617304,34232,24263,08323,93600,50456,26232,95759,17438,80239,63596,26590,8796,8162,4063,9534,396,00
TayNinh,2014/12/25,376110,03825,15841,13605,39498,39023,85242,44719,53633,68190,55795,28450,6936,0008,7178,8109,026,92
TayNinh,2014/12/18,579385,41366,50580,46857,30960,23632,98672,14923,23830,93564,65841,83904,7522,4193,5544,8233,703,94
TayNinh,2014/12/11,049196,81285,79137,05824,78530,77796,58163,40916,92602,94501,72891,01369,8381,8913,0682,0196,341,96
TayNinh,2014/12/04,042693,41872,95938,04812,87383,25113,82976,80909,30860,83372,30268,63168,2151,9382,1511,2985,421,02
TayNinh,2014/11/27,916905,57160,45505,42739,65817,93111,20472,98827,83115,38150,00040,22571,4190,0937,8918,0147,361,51
TayNinh,2014/11/20,789356,51730,70290,70840,48740,70224,54720,65784,74138,21293,47420,52244,2195,8989,8788,8624,442,26
TayNinh,2014/11/13,681181,96606,78414,76080,08443,22959,35807,42167,60041,33616,23422,38067,3344,9861,1192,8125,311,20
TayNinh,2014/11/06,289081,41263,63948,39155,82158,40778,52663,70242,48478,92944,38999,57202,3518,4584,6453,3621,880,55
TayNinh,2014/10/30,304742,38686,54235,62129,77169,95730,51690,71630,55309,21313,68086,35824,6861,2325,9876,8447,238,68
TayNinh,2014/10/23,143584,54936,62660,98330,81638,67126,84421,38606,51563,90945,69436,72086,5322,0547,5510,5877,598,74
TayNinh,2014/10/16,329941,52581,13036,30123,04832,83152,72516,04653,21270,40367,19453,31425,8444,5648,1148,1326,766,34
TayNinh,2014/10/09,294807,94189,29259,17329,26921,77024,65848,93485,48894,47182,61949,38865,4538,2160,8047,2647,835,76
TayNinh,2014/10/02,611796,84564,47711,65053,61839,59314,99510,48041,13817,00291,44460,67270,9948,9530,8383,8329,179,80
TayNinh,2014/09/25,749664,74121,39163,22779,32379,52039,94036,13223,87176,96636,30557,63334,5732,9144,6420,3148,923,00
TayNinh,2014/09/18,842965,25457,12977,74625,33066,20764,38744,66889,52853,74324,57148,81904,6893,4011,4505,8273,446,91
TayNinh,2014/09/11,290725,70171,26538,23326,53157,23652,64347,05830,41464,30312,05812,64260,4788,8944,9264,3872,924,36
TayNinh,2014/09/04,862468,76638,30737,89083,05974,97233,57668,48830,50904,03479,68151,41256,0598,6594,6133,5811,869,50
TayNinh,2014/08/28,001378,75075,21419,61099,18507,71381,64717,22762,25103,72035,06465,03817,3609,2663,9322,1312,032,12
TayNinh,2014/08/21,795615,37560,13033,62616,36794,96990,66116,78323,95248,52613,07321,46905,9512,0986,1653,0740,512,51
TayNinh,2014/08/14,043664,24917,16481,44059,39825,06918,93789,18311,19958,50243,54960,00134,9909,9735,5898,5660,544,32
TayNinh,2014/08/07,647648,61837,53401,05965,51757,85517,82540,29875,37634,40877,57700,48037,2057,1820,7748,6924,381,90
TayNinh,2014/07/31,569771,54871,54184,06740,75763,22019,44470,36918,28463,93349,85825,39153,4639,0211,1697,3832,933,25
TayNinh,2014/07/24,708663,94710,11533,70771,87235,42154,62434,61413,46949,66658,31041,19395,3328,0590,1950,7226,642,41
TayNinh,2014/07/17,431193,08947,91316,70203,68415,33841,54077,28315,39043,11216,11807,03072,5382,0081,2353,5763,809,68
TayNinh,2014/07/10,661536,13979,66726,84070,17797,84964,11524,07556,72273,22222,27476,31928,2415,0888,2587,5679,399,14
TayNinh,2014/07/03,390204,67507,20301,73594,00348,30540,85910,68693,03663,63855,32361,99413,9871,9083,7071,1271,187,95
TayNinh,2014/06/26,527057,38446,76823,66402,18777,52789,82524,73643,46633,02078,62309,80614,7359,2196,2796,2830,318,68
TayNinh,2014/06/19,611365,39484,05216,19621,61269,18948,31552,86882,59254,59452,02761,87374,0060,3694,2883,6495,405,25
TayNinh,2014/06/12,281981,45796,23056,00429,82404,34225,27011,41204,89396,02163,09568,00367,9251,5471,4402,8603,535,75
TayNinh,2014/06/05,390199,58228,87998,10423,25978,92411,85030,98837,54982,47460,96312,80292,8127,1563,3077,2664,609,50
TayNinh,2014/05/29,799861,42962,40586,92098,34155,75334,28346,09530,62698,86939,47800,53342,4017,5843,5290,4708,479,52
TayNinh,2014/05/22,016067,56424,04679,26428,98130,25980,63271,41367,41990,19829,61083,08098,6929,0603,5092,9781,610,07
TayNinh,2014/05/15,158737,01041,76418,97577,47313,27224,60921,94302,32944,76859,03364,65490,6158,2121,2805,9043,080,04
TayNinh,2014/05/08,379023,07481,65408,24082,75015,01814,10588,16273,88811,96237,13533,12666,5707,1599,4371,6120,884,36
TayNinh,2014/05/01,899317,10691,22150,14263,31491,05030,26513,27899,43899,28444,72109,26395,2379,0639,2668,7364,124,03
TayNinh,2014/04/24,176203,04097,24783,93411,70602,27236,96085,14073,21930,39653,23386,69561,5331,6062,8662,9840,540,57
TayNinh,2014/04/17,120753,83887,40562,52626,74730,08882,76120,00601,36217,92001,38137,90736,0396,3918,3647,8703,787,27
TayNinh,2014/04/10,302848,37902,31189,34621,58531,26148,48331,26424,97644,85133,33684,02870,2069,6097,4042,9901,970,69
TayNinh,2014/04/03,185844,15995,02804,58563,71707,62640,82735,85083,48519,69088,04248,05242,6781,6601,2862,8090,767,55
TayNinh,2014/03/27,069451,77833,26375,17835,11722,31058,07395,49956,91319,65795,65037,56999,3797,5890,4913,2157,467,82
TayNinh,2014/03/20,255061,84257,61918,84800,91742,49329,13589,97775,06979,21645,99749,95976,8371,4777,4976,7191,664,04
TayNinh,2014/03/13,079212,50101,63877,28133,62971,05247,73388,29372,07763,03892,27378,28833,6417,3786,1438,1926,926,01
TayNinh,2014/03/06,409793,23937,14189,41185,18410,71842,42391,94381,30758,43246,19489,57547,7994,7803,4497,9913,253,06
TayNinh,2014/02/27,511911,99265,40894,58354,77757,33135,09068,43319,61316,56365,65472,47301,8384,2155,2083,2860,156,26
TayNinh,2014/02/20,436615,72462,74300,93805,47757,37446,57184,37470,18057,31465,97345,94852,1677,1140,8834,6529,139,63
TayNinh,2014/02/13,944011,59881,38382,44681,45490,31002,43591,41286,56308,40506,96883,08414,0242,4965,2308,3334,451,09
TayNinh,2014/02/06,045356,43775,67825,78738,00926,05787,29556,25503,60227,22701,07661,64303,6569,0276,0266,6592,155,89
TayNinh,2014/01/30,867889,81412,15862,35367,23702,16769,32932,79633,74974,72847,60261,24986,7122,7559,1526,5827,076,37
TayNinh,2014/01/23,511969,89473,49875,87823,91264,36891,38942,80074,73335,59430,53610,67737,6740,5797,7047,1064,743,20
TayNinh,2014/01/16,068341,01307,04630,44455,44133,78554,79414,92054,06693,09280,43141,81489,2825,4291,1828,9088,903,65
TayNinh,2014/01/09,263819,83785,51946,96249,10888,94308,20519,60670,76329,17744,96827,55233,4282,9562,9784,7840,402,55
TayNinh,2014/01/02,457870,08755,58377,86555,63470,90817,12339,46879,05715,13445,59145,10105,9853,3063,6798,3188,262,87
TayNinh,2013/12/26,363770,80334,31662,32570,63782,94840,78578,73039,74594,06441,28163,23723,5282,2321,5721,9716,362,12
TayNinh,2013/12/19,938079,10753,65498,05523,15329,53601,49566,35296,70014,97842,40136,21785,4796,2811,5038,5264,772,51
TayNinh,2013/12/12,070475,93018,86852,18904,56003,47472,94051,15687,57600,50702,48294,43936,9327,2476,1857,6476,911,09
TayNinh,2013/12/05,877409,58980,78435,95808,39169,35786,18625,84827,47064,17451,31745,57356,6241,8549,0293,8174,792,73
TayNinh,2013/11/28,756440,43901,40607,33010,90784,15931,11334,91375,15511,36177,12681,87601,9917,8008,0832,9976,286,06
TayNinh,2013/11/21,085360,40008,79777,03868,65357,45351,88615,94138,38263,65438,99478,15927,5043,4459,5142,4048,790,15
TayNinh,2013/11/14,560997,78851,07430,98346,17399,22906,47400,52048,58702,51082,90854,27088,7667,3540,3248,8057,396,85
TayNinh,2013/11/07,835110,43661,55653,92725,60662,63796,75103,05407,53508,69401,73910,28255,7295,2470,3039,2546,299,34
TayNinh,2013/10/31,656993,02138,57837,08630,90401,54629,88755,71800,79388,16891,57643,31042,2051,1487,0433,5404,509,54
TayNinh,2013/10/24,049573,31375,48713,73722,22039,73296,15806,64762,92174,27225,20656,24644,0097,8387,2259,3183,358,63
TayNinh,2013/10/17,157683,37079,00056,17552,68705,59758,04656,60748,80203,72503,84971,74091,0977,2687,0202,3550,350,60
TayNinh,2013/10/10,215831,42518,52541,80960,58065,05934,23126,89410,65024,81989,17641,93547,6536,0580,2263,0723,460,75
TayNinh,2013/10/03,785619,08473,71177,24626,62427,82154,33031,78923,98211,78390,48103,78130,9621,0907,4021,6458,541,70
TayNinh,2013/09/26,834608,48663,41323,19597,16625,39523,17881,06661,88730,64300,81259,29654,5747,8926,7969,4965,668,35
TayNinh,2013/09/19,116239,37058,41718,83671,54283,46978,62202,77047,04865,97883,79249,04229,3140,9321,5954,3881,987,79
TayNinh,2013/09/12,749977,63504,08260,59419,99785,45726,99573,01323,71641,28521,90525,54959,1538,0607,8370,1847,006,59
TayNinh,2013/09/05,168071,12790,53887,02039,78276,47101,17431,89847,72725,05145,36306,85678,8498,0098,5447,2778,590,04
TayNinh,2013/08/29,361175,29195,44082,45856,36999,30459,61762,39401,44741,42797,91948,30711,0821,9070,1884,1072,627,93
TayNinh,2013/08/22,115701,92025,50541,41114,59365,11845,95498,53151,35204,37860,25968,55576,9192,0794,2391,7656,104,59
TayNinh,2013/08/15,394644,24922,50772,55259,54761,86124,81951,03775,49324,89862,29764,63646,0546,9074,1873,7823,600,36
TayNinh,2013/08/08,805070,33469,04637,88978,44324,98590,56303,28853,58915,52845,80276,44721,7006,0894,9346,0638,839,99
TayNinh,2013/08/01,228333,67610,44530,47483,16054,59814,61145,63847,19278,44873,08185,75225,6252,9448,3803,2215,908,39
TayNinh,2013/07/25,438128,48443,96285,59800,73328,21248,76378,89881,51615,29003,24772,85397,9189,1662,6733,9819,792,85
TayNinh,2013/07/18,466682,39241,97563,57254,31803,30842,39407,45459,36476,25594,58907,70662,9848,3272,1278,0517,605,96
TayNinh,2013/07/11,342859,84952,51861,13240,44276,23625,35369,02053,23500,28207,39633,19086,1536,4669,4014,7657,373,71
TayNinh,2013/07/04,983186,35793,75610,21793,68219,42405,53352,37645,69739,89863,84345,29179,4438,3188,2653,7822,369,43
TayNinh,2013/06/27,046953,93948,17984,88066,87981,48996,23440,99283,87846,02902,55725,48772,0264,7676,1083,6546,455,45
TayNinh,2013/06/20,920730,19234,31827,51211,68050,64527,72420,71252,49681,79153,51415,37573,8790,4582,0407,9555,994,48
TayNinh,2013/06/13,805665,76097,79738,98512,81902,63129,01533,90981,29160,89447,55204,94948,5700,8632,1701,2289,272,81
TayNinh,2013/06/06,197890,37833,36353,28062,52901,56615,85862,19400,71938,30435,21285,23337,4966,2452,0835,0474,841,25
TayNinh,2013/05/30,971938,81499,17065,99732,16984,46727,26866,77206,96080,48275,03501,87990,9588,3399,3747,4624,471,28
TayNinh,2013/05/23,291122,00566,31639,73446,29586,36307,44815,86054,00099,92242,96716,06503,2752,3919,8210,6584,996,84
TayNinh,2013/05/16,349007,13793,70952,14907,20755,61862,49159,49204,66284,67422,94890,48089,1109,0486,8639,6764,844,68
TayNinh,2013/05/09,336439,17693,60868,53952,74941,36734,19226,87788,74325,93395,85568,14005,3531,4095,9109,7261,835,20
TayNinh,2013/05/02,219224,28409,49871,35773,14839,09623,86298,64540,72042,83224,36421,57423,5866,0692,6578,1192,774,60
TayNinh,2013/04/25,803830,39678,42689,30059,88059,37278,23714,54008,12456,40735,47834,53987,4993,5555,0175,0936,731,47
TayNinh,2013/04/18,196786,46089,08448,22000,48825,23941,22646,29428,75355,04067,99988,29686,6585,4263,8566,6610,959,95
TayNinh,2013/04/11,673119,62653,82177,71819,66270,68313,28273,93609,44140,16012,24171,21118,5135,1796,3624,7129,911,28
TayNinh,2013/04/04,598977,88093,05481,69678,37841,99650,97307,28928,75619,05660,05067,83135,2499,7834,3297,5237,039,84
TayNinh,2013/03/28,610566,38375,48866,75045,85072,64472,99203,00221,60249,32827,68348,40267,8045,8909,0656,8374,634,47
TayNinh,2013/03/21,830341,46272,44190,79085,61625,88594,46109,10552,01220,26787,07685,35161,0788,0902,4876,0538,291,46
TayNinh,2013/03/14,244913,24446,87613,87639,27551,67688,13370,87678,64712,31735,01518,51292,4774,8376,4857,7723,390,95
TayNinh,2013/03/07,181071,17400,09794,26075,23736,46537,56635,33808,49398,20479,58680,33361,1667,4019,9816,1717,638,73
TayNinh,2013/02/28,233789,06233,51303,47696,40669,14406,02266,54730,88356,76004,07505,02859,4532,9404,0413,6353,638,77
TayNinh,2013/02/21,789248,56738,74360,46079,21219,86293,64898,88176,73549,10691,81421,75396,9312,7504,5204,8781,076,14
TayNinh,2013/02/14,865558,28652,76808,59318,79720,14334,27732,05349,21937,15373,86546,56173,8156,8696,9799,4292,939,72
TayNinh,2013/02/07,467114,61196,16741,57554,41523,48364,01761,61368,71937,12784,96038,38121,6205,0598,2415,8784,191,17
TayNinh,2013/01/31,040818,03361,83994,39737,31479,25082,92913,09453,49382,38888,32694,77997,9073,7864,4557,7609,253,76
TayNinh,2013/01/24,482657,96657,05116,71585,23497,06755,30976,70282,64275,45582,63821,23333,8797,4838,8511,0394,934,43
TayNinh,2013/01/17,286687,81616,64991,77807,13192,60709,19133,53884,95564,79275,91326,17476,7694,2701,8384,5303,650,35
TayNinh,2013/01/10,028588,45415,56823,21762,19948,07995,53049,66621,84079,50267,65779,29684,2249,1063,0210,1662,888,36
TayNinh,2013/01/03,535024,05745,06593,20687,37474,23500,14001,38071,10453,51396,48430,10130,2553,3476,3860,3025,789,19
TayNinh,2012/12/27,647447,04917,54753,24611,98734,51909,61590,37693,24010,09343,40420,81089,9445,3287,4939,5927,844,00
TayNinh,2012/12/20,835551,18778,26491,06212,39514,44984,85773,99690,54149,70106,36120,19110,8157,9037,7262,8151,992,68
TayNinh,2012/12/06,400213,43747,94379,05945,88572,76310,16249,96889,53935,93600,71138,29538,4465,7823,0836,3527,268,04
TayNinh,2012/11/29,710347,83058,19250,79327,74124,29543,65543,51086,96037,49005,74235,55270,5760,9347,0616,2979,805,26
TayNinh,2012/11/22,493103,26471,58947,46714,48755,77097,94782,96234,60255,27655,74354,95015,2132,0684,1557,9672,191,53
TayNinh,2012/11/15,520804,44571,92248,34382,77345,70662,97658,42776,83117,69524,31900,03474,1131,6677,0340,2601,325,25
TayNinh,2012/11/08,482992,96030,54134,46459,68621,74644,09948,12681,75345,10916,04108,31762,1080,4907,8810,4519,294,76
TayNinh,2012/11/01,456019,18847,51515,60408,00386,08726,71689,97512,96848,09725,54139,43835,1745,4898,2711,7941,999,36
TayNinh,2012/10/25,884880,85131,14183,44180,90270,43810,48112,22230,97999,31043,47487,15890,7041,9176,9213,3318,224,34
TayNinh,2012/10/18,756321,23941,63468,05250,94556,83503,14496,64890,29428,80272,07808,36018,2842,3903,4755,2972,266,97
TayNinh,2012/10/11,127481,14857,17217,24448,19451,24261,98279,88618,31500,76059,41220,25975,5434,0247,7567,4512,504,69
TayNinh,2012/10/04,875437,86527,40370,90019,35451,27056,46371,57037,29113,71299,17038,18291,2475,4092,0122,3646,364,68
TayNinh,2012/09/27,353880,73779,02086,42519,83958,85594,08909,23359,28553,47157,32684,39756,7468,2736,1622,7037,229,08
TayNinh,2012/09/20,352177,93394,11651,53160,99278,75173,63813,03061,48801,09306,40197,34291,6206,9651,5917,3810,914,47
TayNinh,2012/09/13,066394,20279,57873,64421,32587,15126,17979,15591,00762,13060,85749,27418,4159,4323,4894,7347,866,70
TayNinh,2012/09/06,183220,12163,08608,06866,42521,70697,18789,10537,10985,72798,16995,23781,6711,4734,4524,6908,546,05
TayNinh,2012/08/30,548359,94007,23847,80802,55084,92663,22989,85896,99764,46202,80763,44785,6075,4917,6464,4816,313,13
TayNinh,2012/08/23,064658,68514,25437,22258,85379,74581,20134,31036,60229,82714,18160,17087,4322,1227,9257,0600,572,54
TayNinh,2012/08/16,088882,90521,38077,11808,87943,48404,71878,91480,80481,14143,00876,27786,0031,3222,4883,5046,931,42
TayNinh,2012/08/09,345764,39440,65276,25721,90835,83585,32534,47583,14330,89348,41960,93659,1720,1922,5941,4590,766,70
TayNinh,2012/08/02,829161,25275,09096,92725,21382,61778,53985,32055,39524,37141,75846,32745,7231,7503,2079,8202,810,94
TayNinh,2012/07/26,639817,47664,68557,41084,48014,49841,74838,45845,77350,53367,14696,44308,0702,5946,8670,7551,682,04
TayNinh,2012/07/19,584018,33926,47655,03324,28285,30125,20030,82142,11393,85036,70115,64692,8154,9587,0068,1373,806,93
TayNinh,2012/07/12,378606,24518,92256,10057,59808,39857,30058,04742,74457,97980,94761,49131,5578,8803,5566,1810,962,73
TayNinh,2012/07/05,769633,99947,34669,67025,65544,86157,81201,44894,59439,54664,38719,05109,9270,7689,0933,9462,408,10
TayNinh,2012/06/28,826320,09528,20645,98166,11859,65795,74393,55387,38802,52211,68225,36386,2705,6735,4945,5433,351,93
TayNinh,2012/06/21,003682,27524,24083,82600,73422,93583,12902,22510,21023,06936,00100,09487,0808,6224,5159,1221,215,33
TayNinh,2012/06/14,921838,35679,02862,19420,29294,31093,44457,00576,85527,27031,35964,72553,3519,9634,1739,9449,266,96
TayNinh,2012/06/07,401492,15879,91814,96835,01169,93576,49612,54462,45201,92939,84950,12678,9161,7962,0086,8670,854,59
TayNinh,2012/06/02,414953,37627,37765,81063,02039,30054,46900,84773,15858,25995,82632,85698,9549,6848,1405,7791,896,03
TayNinh,2012/05/31,414953,37627,37765,81063,02039,30054,46900,84773,15858,25995,82632,85698,9549,6848,1405,7791,896,03
TayNinh,2012/05/24,226468,90543,66011,22135,58728,39389,43661,53993,31797,46586,38642,80212,3987,9707,3626,1343,513,80
TayNinh,2012/05/18,339382,77912,62084,30112,44971,82341,22560,07372,39203,94733,42344,05295,2680,6832,5989,9858,494,96
TayNinh,2012/05/17,339382,77912,62084,30112,44971,82341,22560,07372,39203,94733,42344,05295,2680,6832,5989,9858,494,96
TayNinh,2012/05/10,589789,79297,97614,31368,44593,50848,92999,24677,30711,04326,14875,05770,3210,5297,9364,0083,966,71
TayNinh,2012/05/03,574053,69993,86740,37836,70329,04812,09892,48332,70438,83720,07998,92913,0437,1475,4571,0500,942,87
TayNinh,2012/04/26,019738,34828,29743,89998,75028,11115,42673,20410,92404,61648,95815,61454,7152,1666,1517,6963,575,38
TayNinh,2012/04/19,346682,49555,97743,68044,24722,40344,50682,61374,05255,21689,04795,18170,8590,1569,6476,2867,060,51
TayNinh,2012/04/12,463678,68322,68848,22752,76630,88400,47501,38483,02219,28870,15301,62229,4298,8413,8615,2515,340,38
TayNinh,2012/04/05,743839,68545,12758,36533,60254,78548,42912,05225,35644,99697,05099,34414,3300,3066,8656,5161,926,25
TayNinh,2012/03/29,858586,34592,11473,66886,95429,15163,42167,04938,97013,59027,95821,26255,2999,5978,4059,3699,738,73
TayNinh,2012/03/22,820957,09035,72518,09383,05127,45485,75055,54017,76153,98134,06412,11275,5482,8880,4091,4783,831,40
TayNinh,2012/03/15,231549,50729,62127,10527,94928,62106,48592,08320,51338,55591,21829,30985,1414,9337,2576,3371,010,61
TayNinh,2012/03/08,570150,05291,83285,98138,00024,73487,38992,89526,22755,42543,28143,45645,2160,9846,5744,7164,098,71
TayNinh,2012/03/01,150974,25213,74228,15674,10268,88925,09539,68982,35915,81466,96498,88627,7074,3669,9904,0167,851,50
TayNinh,2012/02/23,696761,53289,62091,37720,48382,95315,03810,06012,22168,68243,41518,27361,5442,7138,5417,2707,413,41
TayNinh,2012/02/21,420778,02489,72469,98590,73953,71844,42089,71082,88209,64912,09934,80119,2697,5535,4936,3351,904,02
TayNinh,2012/02/16,420778,02489,72469,98590,73953,71844,42089,71082,88209,64912,09934,80119,2697,5535,4936,3351,904,02
TayNinh,2012/02/09,416646,83049,62931,11465,90350,34602,41111,10879,04357,21061,59357,09106,5681,4905,7230,1873,632,78
TayNinh,2012/02/02,021303,16754,55954,22439,59501,77514,71109,12031,42115,29324,04145,86180,1046,1203,6329,9561,814,54
TayNinh,2012/01/26,381435,54246,82800,54620,62357,94939,63466,05770,41542,00293,13362,34080,8651,1397,0919,1788,153,33
TayNinh,2012/01/19,627607,13745,24939,05555,81320,78771,95428,92435,27440,94812,64458,08127,3220,1533,6782,6331,570,47
TayNinh,2012/01/12,836342,19236,67414,76129,35176,32550,30002,01570,65269,76139,63619,42727,5236,3792,0382,0496,068,13
TayNinh,2012/01/05,249888,54621,67350,65732,52014,16236,93585,68152,03716,91395,30238,37623,5905,8664,4894,3585,154,94
TayNinh,2011/12/29,670323,74361,32678,99516,22036,36201,49908,83085,12701,47038,87149,30828,1728,5497,4023,2944,412,36
TayNinh,2011/12/22,180562,06079,15678,31941,62048,45155,09596,21609,58842,75769,43615,51718,8410,7135,6615,1321,843,48
TayNinh,2011/12/15,610958,74055,25613,00681,37093,19202,26631,81698,76749,69665,52375,35174,9564,2439,3673,8247,802,87
TayNinh,2011/12/08,640262,76093,44932,12262,91332,57460,85938,62715,19564,49842,13316,26334,7976,3531,1218,2449,463,65
TayNinh,2011/12/01,986485,81377,58069,60971,93703,90733,42904,41601,51946,49798,07943,16288,3461,7169,0977,4072,035,16
TayNinh,2011/11/24,974777,06717,76563,31269,86415,94350,29258,21036,44366,30172,78829,25413,1445,9171,0311,5599,111,54
TayNinh,2011/11/17,081514,27064,59782,58306,65374,50259,76846,02859,20403,85317,29999,38543,1845,5211,4657,8468,015,80
TayNinh,2011/11/10,198029,35302,06965,81832,37334,12111,73851,10733,05832,27780,74931,45610,5678,4471,2345,6432,390,83
TayNinh,2011/11/03,827570,56993,28752,62924,44366,85751,08580,07126,24548,96088,65103,28473,0866,6837,9036,5649,853,63
TayNinh,2011/10/27,504211,85129,58564,38027,45709,41905,96758,16959,63646,49778,69653,28336,8756,9740,8493,8926,475,35
TayNinh,2011/10/20,824213,01588,92455,61430,22802,81824,36664,13014,37388,00034,79696,41053,4103,7295,0040,2266,372,29
TayNinh,2011/10/13,255124,06828,84630,73420,34427,53942,33178,14383,74990,82108,31556,93635,2253,3680,1446,0439,922,59
TayNinh,2011/10/06,553736,14808,04481,77499,82110,36692,29424,01768,46312,63801,22317,29803,6012,6191,8312,6367,441,63
TayNinh,2011/09/29,410254,54618,17461,10985,11529,19737,41133,33440,09570,64700,45302,43209,6160,5928,9580,3497,415,41
TayNinh,2011/09/22,436563,60730,52763,52505,53292,61070,31772,64133,10307,46058,08597,84523,6105,0738,7889,9020,413,12
TayNinh,2011/09/15,596183,42580,33289,63761,70033,06591,50500,65199,17839,89116,80702,12124,2611,0377,2962,5310,034,68
TayNinh,2011/09/08,896110,81553,86043,50778,71927,04095,10706,30279,57859,91634,61060,06917,3278,5608,6811,8051,853,65
TayNinh,2011/09/01,591655,01047,58472,38653,12057,02114,67201,03961,62308,08567,64053,96543,6999,0667,6490,8883,894,49
TayNinh,2011/08/25,789066,72601,90308,25812,17236,60891,29039,04099,67896,57413,09895,92625,4499,9048,4602,4454,708,25
TayNinh,2011/08/18,421161,48868,69860,06381,85813,68978,86495,16436,96683,39090,58634,45567,8133,2651,8011,2095,440,87
TayNinh,2011/08/11,604673,07432,88358,28207,38259,37232,62485,39225,53441,71453,17623,53849,9540,4036,3563,6114,539,50
TayNinh,2011/08/04,335273,26406,07135,59294,03495,64086,62920,37988,79616,82296,55839,95955,8638,9021,5497,1540,016,40
TayNinh,2011/07/28,723146,32636,87977,30626,29357,10978,61705,66502,32042,87036,29946,11118,0043,6182,1062,2109,605,06
TayNinh,2011/07/21,591676,48516,55247,46885,69883,31214,09781,04085,01755,22499,09764,24710,7912,3424,7452,4572,857,95
TayNinh,2011/07/14,637714,87478,28693,28541,67627,92454,18848,48037,76153,27145,67454,08339,8822,3903,2596,2498,764,31
TayNinh,2011/07/07,720811,58815,81827,16502,65803,39798,34856,83906,94927,50538,53861,99887,8407,2986,4991,8446,822,23
TayNinh,2011/06/30,840675,25431,27010,05799,90898,24924,31194,34680,25206,66984,28181,64396,0409,7917,8728,3223,838,43
TayNinh,2011/06/23,652910,62987,00556,73392,54825,35816,85741,33309,84717,28074,94116,85545,2282,7349,2805,1111,534,46
TayNinh,2011/06/16,195186,66460,48412,12335,98509,91559,84156,86244,11357,33101,61285,29162,7988,1013,6913,4200,634,76
TayNinh,2011/06/09,705076,86379,20081,36860,41770,11038,87674,40281,13761,81557,10988,41580,7621,6754,8669,6116,218,66
TayNinh,2011/06/02,376656,57257,75028,72815,58286,99218,67329,28314,62867,85569,14539,08944,8357,6567,5139,1596,133,29
TayNinh,2011/05/26,858915,59035,97217,11299,98300,36604,96289,88506,71393,62156,31584,63341,8579,9185,9832,8272,284,19
TayNinh,2011/05/19,292462,65202,41090,59692,07850,45103,24147,26059,53668,57806,98413,48422,2435,1282,2952,8006,808,00
TayNinh,2011/05/12,925151,42926,57616,17237,47021,32487,32298,69248,37300,81191,86052,52149,1315,8787,4555,5671,251,24
