"dai","ngay","giai_db","giai_1","giai_2","giai_31","giai_32","giai_41","giai_42","giai_43","giai_44","giai_45","giai_46","giai_47","giai_5","giai_61","giai_62","giai_63","giai_7","giai_8"
DacNong,2017/09/30,154042,99396,41639,97778,18104,15965,53398,32283,12133,17199,25975,93487,0431,4629,3740,1747,281,20
DacNong,2017/09/16,604960,81314,12440,84652,35029,23115,58311,89505,16393,03496,58577,87937,6126,3967,3757,5501,904,09
DacNong,2017/09/09,690575,03073,36195,06348,49946,62946,73812,43350,29154,47588,92933,07206,6741,1498,7044,3547,757,06
DacNong,2017/08/26,811766,92026,50765,20313,17004,22134,38657,41264,63088,00753,61783,84448,7383,4637,0979,8423,229,94
DacNong,2017/08/19,437079,44987,02873,39406,48383,35859,62766,66777,85176,05162,84630,09335,3829,1515,2375,0533,692,20
DacNong,2017/08/12,390662,32438,91589,35904,73968,37101,82524,11195,77317,40141,01428,76593,0787,0471,2720,9262,743,71
DacNong,2017/07/29,082160,93663,39471,12248,20001,24188,72880,52500,39564,04159,05622,42285,8787,4794,8611,6505,389,77
DacNong,2017/07/22,164150,25351,69931,53490,41082,52927,65078,28768,63027,39515,99408,68185,9331,6956,7569,6765,233,89
DacNong,2017/07/15,310860,32965,69814,34817,85780,80076,28827,68339,06290,58040,33198,53121,9569,3074,9965,1651,253,35
DacNong,2017/07/08,404867,37881,85835,23862,60935,67512,78510,65947,00101,56106,79630,79098,7648,3569,4006,4687,371,49
DacNong,2017/07/01,535935,98975,07699,56153,80530,82580,71699,22738,22557,80218,20724,96249,2994,5137,5124,4831,091,26
DacNong,2017/06/24,532036,76857,45360,27351,42633,05361,86996,84820,44290,48846,62360,80115,3070,2688,9996,9167,361,85
DacNong,2017/06/17,846775,18915,42891,06043,34287,00070,29012,01238,76159,55866,42552,09562,1003,9857,2466,4849,036,05
DacNong,2017/06/10,999738,57425,56066,94774,17699,18271,07941,72458,55577,91733,03734,01837,5413,2003,5262,1287,119,21
DacNong,2017/06/03,815146,60096,03871,25135,52338,96951,70243,68342,93363,43636,20045,95671,9644,5073,4091,9169,687,00
