"dai","ngay","giai_db","giai_1","giai_2","giai_31","giai_32","giai_41","giai_42","giai_43","giai_44","giai_45","giai_46","giai_47","giai_5","giai_61","giai_62","giai_63","giai_7","giai_8"
BacLieu,31/01/2017,722545,05519,82608,75012,49174,33378,40372,74532,16480,44135,03559,52962,1490,9017,1341,3467,565,49
BacLieu,24/01/2017,389322,53494,11463,67770,91813,52571,65726,85744,72555,44439,87752,57309,9439,8338,2484,1178,181,28
BacLieu,17/01/2017,267727,78923,58574,50001,08684,91025,74590,34679,52794,29967,77825,49856,1119,5447,0167,7500,083,36
BacLieu,10/01/2017,810166,00203,31739,65519,44531,86551,14044,77540,02971,34097,57198,17453,6387,8759,8077,4664,269,12
BacLieu,03/01/2017,416602,77637,18798,46308,43627,65353,75793,96382,31413,65174,73667,37750,8317,0775,4659,7372,949,35
BacLieu,27/12/2016,360062,08089,91200,95379,40457,39446,92551,85730,08627,51080,86169,65665,1732,6465,6789,1027,656,07
BacLieu,20/12/2016,133872,74051,38651,93960,40644,43881,31812,57559,82228,51119,46885,17414,1218,7512,6770,7020,958,18
BacLieu,13/12/2016,440732,94963,94189,49733,79412,83945,02864,83115,51731,63316,03324,71395,0304,4987,5667,2211,232,19
BacLieu,06/12/2016,412785,75522,59526,68946,19901,89812,38915,84099,68174,53596,96751,82430,6888,5035,4575,0885,359,66
BacLieu,29/11/2016,340515,09078,35294,85845,99558,72415,99208,22763,71162,77126,00726,67532,1851,2763,9263,1516,934,01
BacLieu,22/11/2016,174113,55190,74820,03569,02409,16737,42440,54797,77009,34648,52412,92262,9599,2408,3415,8421,077,40
BacLieu,15/11/2016,335973,42511,89545,79694,04765,96541,76770,56509,75966,89554,70378,68165,8014,4995,8136,8104,555,43
BacLieu,08/11/2016,017285,84844,06471,71905,67532,26551,01060,42193,95562,49185,27111,82235,5299,8408,2866,8086,694,67
BacLieu,01/11/2016,754817,00824,19295,95307,20276,94255,47347,85519,60521,29141,92118,70299,9284,1989,3642,1398,659,11
BacLieu,25/10/2016,945180,04059,59964,94955,52951,01348,73496,50037,82860,84582,33615,01942,0095,0048,6776,5843,970,95
BacLieu,18/10/2016,679980,41919,83032,10082,95544,23612,89119,50970,84088,12597,96701,10904,8724,9240,8476,3395,360,50
