"dai","ngay","giai_db","giai_1","giai_2","giai_31","giai_32","giai_41","giai_42","giai_43","giai_44","giai_45","giai_46","giai_47","giai_5","giai_61","giai_62","giai_63","giai_7","giai_8"
KienGiang,2015/06/21,223940,19506,03907,66463,14047,81754,97683,54905,43126,02523,65002,51402,6550,9508,8878,2858,324,66
KienGiang,2015/06/14,281000,51236,96320,28651,41360,47099,55356,58333,80439,78051,90140,52960,8894,2404,9228,4806,469,04
KienGiang,2015/06/07,336934,94301,47005,66756,38081,13964,08987,17686,84025,88081,64756,39343,5374,4348,5468,0595,495,42
KienGiang,2015/05/31,354604,35233,19223,44262,25851,60505,24355,87414,15282,28097,89639,32520,6966,3553,5864,9000,650,78
KienGiang,2015/05/24,375938,27691,60432,56060,49062,40792,87632,38922,16551,50532,36928,52901,6625,4119,7432,9898,196,87
KienGiang,2015/05/17,896476,63142,63368,49183,78256,80374,85808,77526,97737,42386,30510,74056,5249,8156,0314,4063,935,75
KienGiang,2015/05/10,759047,32788,83936,06812,35467,00845,84070,48106,24869,38481,36467,98018,5167,3548,9690,1285,182,89
KienGiang,2015/05/03,293406,67248,97417,50248,31753,79997,57252,73241,00799,35913,52022,34345,8241,6218,2892,0815,154,27
KienGiang,2015/04/26,741550,81977,92977,51365,48692,51292,24776,98676,08156,44211,90180,00696,2221,4573,0906,2419,208,39
KienGiang,2015/04/19,736981,25710,69901,78456,83128,98296,43825,58307,83439,59184,31634,99106,8900,3650,4680,4045,927,16
KienGiang,2015/04/12,568727,96420,35322,52243,52753,35866,36752,93633,44920,05667,68067,78122,7028,7973,9043,6979,078,02
KienGiang,2015/04/05,305594,10310,11182,51445,44539,25758,03548,01614,62919,68082,06033,00452,1951,9756,4527,6201,544,92
KienGiang,2015/03/29,370134,46534,31388,17501,48683,49896,44163,40115,96611,92145,12584,50652,8499,3886,3743,8190,358,74
KienGiang,2015/03/22,878574,44114,96785,12068,79916,01497,69371,58248,57517,44441,01037,58298,0408,9571,1508,1203,758,45
KienGiang,2015/03/15,172980,97076,72607,93319,38570,07735,62037,30818,78108,02119,82854,28167,6168,1695,1599,1332,247,67
KienGiang,2015/03/08,369001,77170,72485,69425,44382,64963,67675,57723,81926,89616,90745,92193,5338,8308,2739,5425,405,00
KienGiang,2015/03/01,996445,76904,34652,10677,14318,33478,10634,61529,88221,19345,58502,91792,2904,6223,9325,7486,747,54
KienGiang,2015/02/22,621784,04373,26317,68251,97392,08852,02703,99920,25998,02153,85075,39064,1245,9600,5222,2242,071,00
KienGiang,2015/02/15,878183,62198,44472,32722,64933,41833,08501,67374,43821,42021,73056,59566,4576,4956,4145,5525,560,40
KienGiang,2015/02/08,263528,30092,58351,14637,25339,74770,42917,02568,20309,20327,51087,85951,6722,8712,8062,9105,194,52
KienGiang,2015/02/01,614115,66621,07863,99612,53914,55794,56964,00398,66688,88525,53962,69939,8179,0909,1811,1143,285,96
KienGiang,2015/01/25,008843,27009,84729,12173,41551,25704,79359,03715,18603,18731,13355,58040,0519,8969,9002,9270,787,44
KienGiang,2015/01/18,427651,66097,68884,75750,71495,53105,38386,12826,18025,02512,32019,14813,6218,6430,8408,2372,569,00
KienGiang,2015/01/11,942050,93652,11711,58329,29809,59771,90181,35458,21650,57216,76789,10181,2441,7866,1020,9040,712,11
KienGiang,2015/01/04,142988,83932,42557,36262,06690,85401,74532,44919,64893,93702,89011,58290,6103,8857,4441,1029,034,43
KienGiang,2014/12/28,621702,44233,42999,00288,09905,09596,44846,42963,76258,33632,11888,13249,7591,2253,3726,5667,401,66
KienGiang,2014/12/21,715991,77762,10384,56892,40624,50886,60474,74736,53853,58520,58561,51488,7621,9402,6400,7174,780,25
KienGiang,2014/12/14,320660,77634,01643,43794,46475,86019,37250,75871,37077,76506,75944,25078,8899,9826,8594,4432,196,85
KienGiang,2014/12/07,536240,43711,42193,29776,75049,24092,45511,68431,49478,26383,36530,03269,5514,4110,7454,8562,253,24
KienGiang,2014/11/30,237904,80497,37192,63349,67914,01545,54231,00847,34620,92786,91823,22254,0219,5477,5408,7540,102,53
KienGiang,2014/11/23,146619,92130,95350,54429,32283,31825,96371,75271,93522,49689,55330,46043,9103,3062,4155,2819,096,43
KienGiang,2014/11/16,820596,07537,67955,72055,39520,15902,53741,91706,57229,45766,53385,19825,1313,3302,6307,1874,736,92
KienGiang,2014/11/09,419327,59485,46707,93948,09649,35120,15287,82205,06719,91434,50423,26796,8333,9855,1695,0794,579,42
KienGiang,2014/11/02,048674,38463,37309,20091,22416,28539,63139,58063,48935,41701,02723,41398,1102,5373,2976,4875,551,50
KienGiang,2014/10/26,078457,83214,16302,02773,38311,33594,12075,81805,34679,65138,21736,44794,7961,2816,8423,8522,492,42
KienGiang,2014/10/19,525768,22528,52470,94003,72816,23736,41985,96052,35177,08876,69595,54312,1542,6615,2327,1899,814,96
KienGiang,2014/10/12,965639,65295,27758,39435,12623,57076,38406,89064,31155,94200,07731,10713,0759,6022,9825,7261,454,47
KienGiang,2014/10/05,302572,71558,60436,21675,39351,43044,61272,66928,56651,19739,47993,96146,7389,4116,4122,9110,160,89
KienGiang,2014/09/28,977294,90645,74434,66818,76883,01952,17569,89852,96820,98964,75324,99004,4786,8783,7923,7960,205,01
KienGiang,2014/09/21,936809,06510,43238,48612,03077,41874,67367,95022,90134,33304,38530,53498,8861,0516,1266,8055,906,86
KienGiang,2014/09/14,962884,69102,40118,13626,96998,12639,06213,08284,34831,63681,44477,15439,5468,8726,3644,6568,931,81
KienGiang,2014/09/07,092687,43491,01748,70043,45708,95584,24024,76369,54696,13378,13092,82943,1640,4010,3195,8758,945,71
KienGiang,2014/08/31,980560,17004,88146,93037,65274,66818,02678,91738,24895,50604,61312,78182,6452,1402,8668,3429,732,36
KienGiang,2014/08/24,854202,28533,48862,63768,10398,86598,63610,29303,71139,92746,32249,84873,1897,7959,9443,6196,604,15
KienGiang,2014/08/17,702746,39715,37216,46444,00407,35351,80237,83647,90105,92875,26771,20369,8597,8659,4380,9114,526,04
KienGiang,2014/08/10,660176,12070,47214,05017,02803,84151,26404,79929,90465,91036,41905,70848,1756,4232,4730,1760,432,69
KienGiang,2014/08/03,795651,98784,61201,52676,50819,65702,77706,88527,19282,49311,94251,76418,6913,6950,9301,3329,967,71
KienGiang,2014/07/27,362309,98169,76878,57738,52544,83903,74210,75036,20311,32826,36294,51746,2468,2443,0975,6206,632,73
KienGiang,2014/07/20,602753,25507,62854,44023,37335,63731,01583,69234,93565,28705,69193,13541,8100,9900,7154,8059,651,54
KienGiang,2014/07/13,162640,32382,29840,28785,62150,17626,91708,11745,32806,19855,86615,78497,2326,3780,8884,4677,901,25
KienGiang,2014/07/06,039495,90292,47586,90225,91111,76982,38322,49999,05792,06924,14220,43970,8623,5247,1330,0119,302,53
KienGiang,2014/06/29,607701,59421,82932,37229,49606,65067,86662,08477,16694,44122,83237,84568,4549,5596,4940,5560,127,60
KienGiang,2014/06/22,506282,04628,23700,17865,94738,34065,44286,06128,14999,49413,22387,09836,8550,5131,6857,6073,504,54
KienGiang,2014/06/15,339405,26113,88937,44880,81261,92924,19708,87706,59774,76548,24346,58466,3077,9769,2795,5066,562,39
KienGiang,2014/06/08,130003,16645,63283,04899,69422,02860,34720,11277,95638,69290,58903,50955,8780,7743,3885,4863,894,78
KienGiang,2014/06/01,204224,49390,18693,22190,78230,00939,17363,22422,45429,97954,22595,00773,9319,8052,4711,7700,175,88
KienGiang,2014/05/25,930942,93877,02138,49304,35629,61469,12380,00142,45594,40353,43965,60527,1629,7607,7288,4049,884,59
KienGiang,2014/05/18,075271,90235,10619,04831,87753,66518,85566,90719,50985,54568,26155,98156,3726,0818,1933,0434,813,37
KienGiang,2014/05/11,942968,03971,71006,88198,57657,36927,24845,39819,64776,96758,45386,22775,2797,2716,4328,0717,256,70
KienGiang,2014/05/04,184640,33282,91030,80057,06451,68180,09286,07125,46464,14111,02050,41835,1974,5215,4622,8167,938,70
KienGiang,2014/04/27,464832,40417,18792,14402,80866,94233,02746,93477,62925,21098,94911,94135,4276,2288,1351,9973,328,78
KienGiang,2014/04/20,061741,93826,10576,23797,83864,30864,53208,87692,45511,23989,14766,74783,8951,1805,6519,8306,861,12
KienGiang,2014/04/13,258849,71075,82784,41990,61412,06631,98418,00528,50784,76074,30687,54963,0749,6761,2536,6661,435,15
KienGiang,2014/04/06,856232,29841,48473,78298,93490,93186,80974,53427,49472,46364,76598,09889,9082,2893,4591,1919,759,47
KienGiang,2014/03/30,898194,06264,45266,73522,20494,50382,46432,21841,89384,96513,26804,01184,9218,9439,1071,4531,756,34
KienGiang,2014/03/23,642887,49909,01348,33802,79087,19015,25694,91406,78191,15324,21970,16466,8229,5279,8776,3660,888,23
KienGiang,2014/03/16,634872,59940,04123,34256,79377,81456,40093,47342,56318,52763,96262,86820,6394,8484,1017,9529,430,84
KienGiang,2014/03/09,312956,54959,60328,18277,25495,04173,82908,79458,03521,16118,77988,11857,6046,0342,3929,7473,754,33
KienGiang,2014/03/02,868252,23483,74914,04508,13189,02381,03099,20776,16374,25911,24935,74941,5915,3479,8387,6606,493,20
KienGiang,2014/02/23,070110,12564,43825,63923,88587,34997,41081,35812,01548,40258,72540,86906,8341,9053,9465,8010,244,01
KienGiang,2014/02/16,045457,26423,96288,59935,56283,86112,62048,56074,47685,91751,06875,01659,4318,0942,9962,3308,255,78
KienGiang,2014/02/09,919541,07133,92312,89533,25638,26561,67234,83697,16723,55140,72240,63205,7360,4293,9370,6747,761,62
KienGiang,2014/02/02,091393,64135,88069,43486,44589,18317,60360,78165,25685,80627,99173,70163,3383,2589,9000,2094,753,29
KienGiang,2014/01/26,531599,96971,56332,70555,90605,08310,48312,23899,73645,49845,26583,69003,1582,3074,6886,0141,572,17
KienGiang,2014/01/19,103164,73494,93934,58310,63348,59374,88411,17678,26044,79326,27264,39496,9961,1699,6164,2097,280,34
KienGiang,2014/01/12,536147,10185,68280,25638,34180,58227,13256,04850,20995,69300,16521,13056,8169,0003,7966,1806,678,69
KienGiang,2014/01/05,130838,80052,92890,30035,08767,78398,98347,96164,92584,04673,14059,44360,2790,6645,9166,1004,535,70
KienGiang,2013/12/29,754670,96365,40524,44360,40258,27294,63777,34654,21330,40600,62692,38352,7784,2435,5211,5036,711,25
KienGiang,2013/12/22,128776,32940,38315,62976,53052,16093,23587,56090,14118,93333,00680,75544,9731,1463,0428,2321,170,60
KienGiang,2013/12/15,406202,47379,94474,83440,48266,85267,57103,39870,19466,42255,85851,66934,8439,6806,4843,4095,615,55
KienGiang,2013/12/08,733175,01773,84396,34769,99822,07986,80701,80313,78017,79354,75635,80006,9936,9174,3316,8883,123,25
KienGiang,2013/12/01,078141,17054,33806,82984,83650,95232,94652,35921,26023,90416,03359,87832,5897,5679,9061,6653,743,98
KienGiang,2013/11/24,845600,67029,01087,36947,30246,36302,67128,53447,97464,99219,00507,57902,3298,6158,3436,5704,129,64
KienGiang,2013/11/17,672177,36327,13247,23441,03021,55604,06821,73761,39753,75995,90566,59299,2204,4671,0021,4099,060,16
KienGiang,2013/11/10,008440,29597,82842,47804,02167,32669,57155,23004,74320,68427,87347,87162,0058,9777,8351,5070,765,07
KienGiang,2013/11/03,989547,17959,88120,44960,66424,87041,66762,77246,18131,34419,07627,17774,8552,8565,6014,2361,051,12
KienGiang,2013/10/27,918058,92939,58256,31466,85090,65171,61054,84359,39134,68172,20733,66495,4417,3000,3178,3738,038,99
KienGiang,2013/10/20,652132,72883,19606,17151,09092,11353,19246,26249,54054,53495,71438,58690,8700,5828,1512,5547,694,35
KienGiang,2013/10/13,561849,40099,18371,27366,71929,56836,56944,22288,88463,25203,42123,77551,1279,5545,0905,4273,084,22
KienGiang,2013/10/06,366861,82769,91619,25267,85297,60142,97884,58548,28696,49896,64570,12810,3026,9668,8214,7762,718,10
KienGiang,2013/09/29,795074,27715,50916,75324,43619,09909,44956,95655,74780,81765,78289,91555,7801,4361,8816,8318,862,05
KienGiang,2013/09/22,327800,55586,58647,60478,72970,42156,81976,79260,63085,36062,84412,90251,5782,1641,4130,8055,674,88
KienGiang,2013/09/15,734992,68569,16529,70536,96695,04124,30700,23557,66655,11528,47333,34093,5369,0548,8390,7037,785,72
KienGiang,2013/09/08,945413,48960,45947,09106,20587,10735,84995,82884,09163,35752,22633,28869,0620,4124,7311,5372,070,68
KienGiang,2013/09/01,081245,41050,56837,68752,04882,61024,05705,30635,89506,64515,59953,89960,3564,6491,4912,9548,082,54
KienGiang,2013/08/25,947808,14403,49443,49405,61240,54528,87306,84832,08840,98365,24582,09880,1920,2910,7040,8220,096,62
KienGiang,2013/08/18,821514,80352,21629,08325,38629,08682,13229,62535,79407,23015,64015,10150,1575,3856,0070,1018,404,60
KienGiang,2013/08/11,963763,63624,86763,13571,21599,30831,91507,50847,40289,03060,24153,37950,0287,8144,7904,3388,856,33
KienGiang,2013/08/04,403205,89565,64397,66635,55273,70028,55449,11805,19470,65420,34502,36503,0436,9755,4737,3951,403,97
KienGiang,2013/07/28,186707,14453,17686,16840,83085,84329,88457,14401,55260,33502,01189,90863,3340,8252,5877,9609,379,97
KienGiang,2013/07/21,299815,52488,80090,64906,78847,22411,08685,08779,41933,76816,27732,34630,1282,3284,2607,8923,559,58
KienGiang,2013/07/14,522844,83162,52250,37165,65244,57270,66039,50985,44121,74289,86859,19371,9058,4827,4806,2690,381,25
KienGiang,2013/07/07,874611,80909,89221,57065,94107,83511,50052,90741,28147,40777,92528,06645,5488,6593,4467,2513,043,75
KienGiang,2013/06/30,893785,34962,97369,21725,32347,19145,07956,09269,93566,70412,88268,83164,3711,1827,0586,0686,291,44
KienGiang,2013/06/23,974532,25880,23124,77365,76685,20667,03123,11335,23562,84529,77545,19563,4300,0188,5882,9958,124,60
KienGiang,2013/06/16,336917,77128,98464,54965,59553,03005,43719,06327,87767,71872,97140,58031,2385,5711,0385,7244,743,76
KienGiang,2013/06/09,726316,76237,96026,68159,95521,44001,71108,60656,62396,67996,58934,12841,0486,9600,3658,6713,937,62
KienGiang,2013/06/02,071791,03391,11540,30298,94916,06336,14445,27916,86756,37649,84343,46966,7353,4589,5926,4111,244,17
KienGiang,2013/05/26,491439,06365,85440,31121,04366,54449,81894,98749,98569,91777,80591,57870,3581,5068,4635,9388,611,34
KienGiang,2013/05/19,940013,85349,24651,73876,88127,25996,46055,50593,64780,01722,94087,38088,8265,4567,2681,9159,949,02
KienGiang,2013/05/12,274319,27643,27533,50216,04457,50131,55379,58720,48979,27076,96672,10158,2796,0516,8383,3247,647,36
KienGiang,2013/05/05,526766,05894,11163,21011,18458,50740,71841,77974,00919,44986,90352,64050,6469,6967,2292,6389,282,02
KienGiang,2013/04/28,145183,06222,60445,83568,29242,59073,34215,32412,35395,40371,83788,29271,3713,3011,6084,4078,943,57
KienGiang,2013/04/21,590367,79971,84705,86527,72770,65817,39114,69019,00275,26060,61334,45677,8470,8729,8065,0340,441,97
KienGiang,2013/04/14,861776,07523,65688,46851,07236,98705,92321,52265,18493,43459,64782,24921,2930,5034,0410,5789,321,59
KienGiang,2013/04/07,115911,76755,93135,57983,32575,58411,48530,67963,25828,55946,54785,87006,5458,9147,9262,1289,279,63
KienGiang,2013/03/31,908791,29688,51112,86712,95396,79171,13171,96479,74120,91075,32341,06391,7980,5636,8239,2257,691,15
KienGiang,2013/03/24,510683,21355,24984,85915,28601,15261,29281,68223,80284,81704,43612,84204,3244,9460,0535,8320,460,57
KienGiang,2013/03/17,991333,15851,87050,96787,79821,53907,77551,64259,45504,64668,60647,40880,7641,5205,8487,4699,860,76
KienGiang,2013/03/10,655297,89399,51756,72445,31922,67686,37691,39948,83819,72549,59179,15265,0588,4409,6343,9499,394,64
KienGiang,2013/03/03,483315,99547,69861,98316,18703,90080,22277,10064,21879,25643,85846,81394,6463,1667,9355,0829,088,95
KienGiang,2013/02/24,381977,04459,36131,66193,91311,39399,82529,77140,28359,08239,57253,80704,9068,6623,8118,2562,470,69
KienGiang,2013/02/17,898443,29654,33675,73316,54198,66286,79251,15323,72675,81749,75624,00069,1073,4515,7003,1819,391,37
KienGiang,2013/02/10,202115,95781,22259,20786,27314,48426,12179,14608,72787,96132,95923,67927,7833,8955,7711,2580,225,55
KienGiang,2013/02/03,759583,14181,43893,31461,01713,85422,76421,25042,19248,23751,53507,80325,8639,4399,7530,3057,797,11
KienGiang,2013/01/27,135054,15469,37809,60642,71154,17768,31933,41660,17781,87905,79594,07570,7592,9684,6121,7078,417,20
KienGiang,2013/01/20,537551,98528,45290,30835,22418,99215,83206,04628,42968,97501,02032,44133,9676,4135,6562,2214,930,45
KienGiang,2013/01/13,860504,90587,91042,83555,80943,88124,84797,52873,19738,76381,27765,53254,5764,3240,1286,0481,196,47
KienGiang,2013/01/06,526613,25805,48185,28516,39584,49458,06448,19125,35402,44900,14897,26980,4230,8282,0314,3358,019,58
KienGiang,2012/12/30,317094,39564,37811,35785,39270,05486,34032,67811,78727,85819,64321,98070,0763,1763,0936,1936,205,70
KienGiang,2012/12/23,930791,18505,67482,24263,53238,46189,62956,58654,66706,72699,86255,12189,5040,5816,4009,6651,929,25
KienGiang,2012/12/16,343696,29695,67389,57397,22480,74997,27321,51041,07140,62906,26848,23810,1153,1458,0260,3335,973,72
KienGiang,2012/12/09,681629,61310,78504,60261,98844,72834,96669,13275,02336,31443,90975,14114,8702,5583,7055,3529,254,41
KienGiang,2012/12/02,470008,06523,29964,15320,91849,49990,36201,04496,08249,59882,62210,86058,2338,0434,0577,9962,049,77
KienGiang,2012/11/25,038637,61628,95780,71705,44626,35572,92147,73948,87394,14075,16583,80539,6475,8122,3825,8951,428,69
KienGiang,2012/11/18,162524,88030,56916,54029,29164,94743,31940,66480,69348,18417,77686,72449,5640,7027,8933,4283,633,86
KienGiang,2012/11/11,183972,26581,04343,34284,25118,72747,40492,85566,14020,91189,91386,15618,4948,4135,2225,8760,473,04
KienGiang,2012/11/04,973563,35137,90779,52570,04586,70014,85420,83794,22843,42042,12933,97228,8392,2411,3003,8874,441,12
KienGiang,2012/10/28,054020,90556,37597,12065,11895,44854,22440,30967,35379,49697,05018,62630,6460,3165,4308,1042,271,47
KienGiang,2012/10/21,112439,72234,73824,09148,43408,53272,38279,42295,46267,17740,56455,69034,5974,5854,1941,3571,121,08
KienGiang,2012/10/14,940089,62931,58604,87364,66243,88713,14656,94851,09207,86524,56208,12932,8355,0532,4245,2802,172,26
KienGiang,2012/10/07,977497,05405,27385,32950,33586,07189,42022,38738,53449,62755,93232,77447,0527,7139,3192,1103,574,86
KienGiang,2012/09/30,768828,88679,46895,13577,21214,11072,52381,90432,26926,42613,39445,26230,7189,2988,3694,2311,012,24
KienGiang,2012/09/23,999652,53956,92549,38050,24347,84363,13955,21044,09837,62625,48418,81253,9235,2055,3034,7340,505,93
KienGiang,2012/09/16,017304,53459,89701,86178,33735,62247,31299,43349,09228,28732,76359,21099,5080,4354,1127,0779,838,50
KienGiang,2012/09/09,490005,56993,43672,22073,39771,55290,75281,86445,65312,71716,54286,72471,1054,5263,3719,6993,041,34
KienGiang,2012/09/02,712790,22579,25067,80347,96290,43988,02025,74119,88938,40634,21252,89654,5466,3924,3749,1524,188,54
KienGiang,2012/08/26,080700,12895,32665,55761,70661,57643,87356,89246,23734,02030,12009,40598,6380,6021,4882,0853,019,45
KienGiang,2012/08/19,038024,26299,80795,31256,81124,31303,32530,61442,28811,72107,43234,81964,0292,5931,9673,9601,558,24
KienGiang,2012/08/12,204361,08051,31949,34090,51756,25060,26444,66328,83845,23737,84774,26626,3381,1665,0344,4940,876,21
KienGiang,2012/08/05,023263,70726,33735,39553,69315,40167,41645,08402,78433,44272,51309,83863,9721,5626,5047,3898,770,76
KienGiang,2012/07/29,746442,33027,86127,74206,87935,61750,92826,75756,36446,47714,08202,65333,6441,2584,1359,7191,148,59
KienGiang,2012/07/22,247361,44398,29366,87458,15380,44190,65693,98152,21147,78539,78642,72587,6327,9802,0987,5393,537,18
KienGiang,2012/07/15,732802,01816,26186,00324,72735,82858,94210,11887,17693,30980,49294,20262,0491,1087,8983,1848,095,70
KienGiang,2012/07/08,513797,29411,81722,20413,30820,51008,40586,50818,26553,02937,90487,68527,0048,8422,0394,6092,527,44
KienGiang,2012/07/01,750834,94849,49414,72945,40184,88747,27958,57507,62586,37674,84940,05941,8328,5858,4676,2895,860,74
KienGiang,2012/06/24,264915,15561,22866,55594,66761,20095,13158,32246,01565,36127,13125,08362,2956,7037,6819,2838,870,67
KienGiang,2012/06/17,042783,08558,05498,01649,42203,64224,98775,70961,49027,74085,56039,70435,2367,2653,1275,3153,415,85
KienGiang,2012/06/12,675090,30663,30174,04257,07826,48280,02943,23294,71560,08385,32383,53121,9510,6715,1282,4920,203,30
KienGiang,2012/06/10,675090,30663,30174,04257,07826,48280,02943,23294,71560,08385,32383,53121,9510,6715,1282,4920,203,30
KienGiang,2012/06/03,587168,03153,73258,95446,87955,89628,85627,71557,16027,34727,32780,38373,3400,7339,3542,9079,788,17
KienGiang,2012/05/27,932957,98838,76574,04860,71392,70441,64096,53681,68529,20084,00643,26132,3279,1566,6114,6203,748,60
KienGiang,2012/05/20,684925,02944,38830,70066,99953,32339,96522,04585,43983,94729,70571,21123,4811,3818,1527,8639,732,10
KienGiang,2012/05/13,694523,91767,54196,96641,73385,48340,34502,80014,56049,94388,35498,76420,0374,0893,2974,3429,327,27
KienGiang,2012/05/06,374390,96413,14834,52543,71131,29332,74736,57793,70086,32715,86705,51562,1099,9372,5405,2340,309,34
KienGiang,2012/04/29,098637,12939,07346,00530,13964,22343,88864,53587,45504,76777,91004,72781,7553,5398,6770,9831,807,84
KienGiang,2012/04/22,349900,20002,50045,48182,82545,97687,65950,86530,12472,36564,67131,08429,3915,5645,6647,9955,637,84
KienGiang,2012/04/15,281827,60887,84099,37801,88965,00382,90560,07360,04879,05843,65001,97053,6701,8096,9592,8995,203,79
KienGiang,2012/04/08,200184,16676,36504,59146,70784,90568,54389,29512,89676,74349,62700,57337,7879,4864,3967,2239,163,69
KienGiang,2012/04/01,185353,51932,91191,27394,52504,88914,05541,56191,72126,61828,44014,95265,2149,6829,7589,0070,772,08
KienGiang,2012/03/25,157613,45262,98067,57979,12045,74904,98866,34566,38625,13351,75638,10184,2743,5204,6207,0267,872,23
KienGiang,2012/03/18,582375,71722,61501,38018,80643,12855,53839,26149,73148,06547,31185,83294,3372,2700,1606,2706,354,93
KienGiang,2012/03/11,032686,25559,65048,87532,58938,06067,99127,01641,80271,80507,00012,16226,2318,8733,6942,5398,614,64
KienGiang,2012/03/04,458874,32722,56612,15683,66011,44161,69786,30149,80309,00800,85049,96048,8279,8110,3024,0291,410,36
KienGiang,2012/02/26,244325,56068,60676,15861,69322,23114,15241,12911,17931,65023,90274,03573,8692,5277,8977,4325,105,60
KienGiang,2012/02/21,909311,28557,36064,62961,59727,89015,11263,99314,11967,94223,34516,05748,0129,3069,9172,8156,323,63
KienGiang,2012/02/19,909311,28557,36064,62961,59727,89015,11263,99314,11967,94223,34516,05748,0129,3069,9172,8156,323,63
KienGiang,2012/02/12,942827,47156,03100,49242,61500,10869,17620,51446,37162,63404,83094,63411,1715,3280,5895,2996,465,25
KienGiang,2012/02/05,257722,09145,59262,37331,73079,71302,73333,56067,59741,02784,38314,94534,3764,9367,4055,3274,512,98
KienGiang,2012/01/29,333802,50113,99892,75869,75506,69977,41592,13418,74350,71454,69471,96409,8918,2461,6770,4294,467,99
KienGiang,2012/01/22,682055,12794,73095,99195,23101,23577,47975,88651,83785,87343,70089,36636,1971,2567,4633,6310,976,43
KienGiang,2012/01/15,439328,29105,55708,80336,33322,69653,37858,94909,79025,90253,96272,16767,8274,9125,9774,6626,467,97
KienGiang,2012/01/08,230957,33498,30257,44674,10007,66650,49947,63698,63431,33859,21995,99766,5865,9313,1830,0980,053,51
KienGiang,2012/01/01,505959,37812,19501,38729,47467,52485,44592,37625,96502,02105,18739,73427,5721,0118,7432,8519,440,37
KienGiang,2011/12/25,029136,18331,33405,84475,47296,40022,59047,25148,60030,44278,18795,19778,3248,3079,9602,7413,071,09
KienGiang,2011/12/18,336420,77921,06721,69832,07823,79585,10698,93054,81450,63797,86002,75708,8239,3457,0767,2105,986,93
KienGiang,2011/12/11,468688,57956,44189,05189,46935,87361,80953,46915,46934,83571,14251,22653,4376,6514,1168,0112,181,63
KienGiang,2011/12/04,206816,02451,09578,60523,45129,97889,01578,86350,03179,12516,05907,05420,8891,8462,8709,9631,514,25
KienGiang,2011/11/27,135316,27952,62546,99560,41954,99897,82122,11865,69394,20306,99986,25100,6624,1404,6421,8544,358,25
KienGiang,2011/11/20,932561,70284,20894,10915,98914,66369,20993,18664,41502,30175,69470,42806,2601,0984,8368,4182,818,59
KienGiang,2011/11/13,892027,51413,84656,83153,95555,97397,52276,73522,67206,42174,46306,21270,0888,5621,9743,0720,154,65
KienGiang,2011/11/06,043999,59951,27513,99001,16367,46008,90373,82837,23404,03161,78298,73594,0991,4733,1328,4447,724,65
KienGiang,2011/10/30,208963,48766,47180,24101,03367,09192,23088,14621,55130,83362,17336,11601,3186,6809,9386,5315,260,92
KienGiang,2011/10/23,626737,56181,47502,61570,66660,01829,40429,92492,55714,61126,20613,08497,9818,9631,6613,6996,476,30
KienGiang,2011/10/16,205950,37025,78715,59657,38037,87420,98946,23351,19179,31735,23513,01359,2932,4196,5869,5061,427,28
KienGiang,2011/10/09,784961,62555,16781,82405,57090,52978,79040,44002,78347,17851,04736,67036,0860,7534,1673,0374,556,83
KienGiang,2011/10/02,274931,13089,50515,05691,49089,35326,11070,22705,60335,40602,66995,73870,2125,0696,7643,4597,150,27
KienGiang,2011/09/25,782863,16113,21677,02026,66436,39069,22897,09915,74881,53506,77367,79834,9350,7446,1065,7237,085,63
KienGiang,2011/09/18,000799,49766,20242,40954,56859,83409,00745,68744,06594,94549,06657,59755,5184,9793,2834,3501,296,84
KienGiang,2011/09/11,889032,86830,93909,64616,88524,98110,16812,15429,73374,71846,74261,03245,1524,2346,1394,0327,304,81
KienGiang,2011/09/04,836044,99659,09045,45309,01492,81176,12030,88062,02216,14575,93925,25643,7052,6711,9567,2476,571,07
KienGiang,2011/08/28,663525,13414,36002,98584,61625,91081,84294,96115,18826,00105,38527,09626,1632,5172,8530,4650,416,66
KienGiang,2011/08/21,989830,47828,44432,87397,64103,38177,51416,05809,91912,57334,34753,73705,8431,7139,0486,4287,186,30
KienGiang,2011/08/14,876244,62394,10408,17040,98866,28754,04495,44352,67003,74920,07326,78416,2299,9389,5744,2715,596,56
KienGiang,2011/08/07,265408,91017,20826,81350,55056,09463,66685,28451,51210,23647,76812,60341,3948,5396,9783,1420,273,95
KienGiang,2011/07/31,140353,77756,37058,84347,27317,37811,90402,89959,38953,60148,28903,65155,5634,1027,2541,7040,434,05
KienGiang,2011/07/24,745872,66509,49760,60246,04074,48258,09939,62778,72573,57703,62804,24467,8606,1680,4972,7654,301,43
KienGiang,2011/07/17,317671,56160,37408,28799,67159,17141,41482,63754,01937,33195,25598,45623,3876,2381,4238,1852,590,70
KienGiang,2011/07/10,760835,33133,64926,70966,58571,71489,69553,16083,78395,74481,86370,45767,3562,7721,7911,5364,538,59
KienGiang,2011/07/03,386415,85793,81414,00718,44915,14064,53164,63464,67707,16907,51602,24980,4238,3073,8098,0974,843,84
KienGiang,2011/06/26,790306,78224,92879,67079,79716,35545,55393,66824,00819,11534,47208,95691,6938,2033,9008,1897,454,55
KienGiang,2011/06/19,063694,75234,10637,63647,30743,36042,18474,73859,40278,20900,66881,39190,0370,3103,3940,2438,088,64
KienGiang,2011/06/12,630984,66829,16615,71774,85830,21484,68650,68400,88008,70872,03212,84560,0700,1782,8242,7766,820,46
