"dai","ngay","giai_db","giai_1","giai_2","giai_31","giai_32","giai_41","giai_42","giai_43","giai_44","giai_45","giai_46","giai_47","giai_5","giai_61","giai_62","giai_63","giai_7","giai_8"
TraVinh,2018/02/16,498483,43907,77461,84691,16686,60698,14703,40563,57806,18092,25372,78757,0605,5485,1561,4020,124,55
TraVinh,2018/02/09,885702,03831,33154,37847,81446,11830,42068,19490,78636,44579,22225,49803,5927,6931,2223,1268,429,23
TraVinh,2018/01/26,473768,76761,73868,33857,24371,82660,85510,32160,48292,72020,61565,26450,8582,0686,7453,4884,845,45
TraVinh,2018/01/19,038801,33816,59157,95553,98093,53419,41192,74889,17307,58538,94697,67724,8941,9884,8517,4080,311,60
TraVinh,2018/01/12,600886,43903,74859,50738,25576,87199,30643,94629,51720,23788,62432,18612,8839,4212,5464,3142,845,42
TraVinh,2017/12/29,016413,98495,82611,95396,61694,74259,58469,48301,05659,12094,15557,47317,5522,3773,7066,9080,902,47
TraVinh,2017/12/22,418153,87270,88732,95527,59098,90132,22829,38800,52602,63433,34996,52406,1479,2488,6720,7733,315,83
TraVinh,2017/12/15,431586,99652,35677,65797,17996,47893,57187,24526,74928,61512,00176,53458,9552,7587,1928,3822,764,01
TraVinh,2017/12/08,241971,22338,65935,31949,26494,34506,93001,00987,09190,47181,96824,47153,8056,6522,1900,6596,357,40
TraVinh,2017/12/01,655544,69427,36485,35321,31155,31530,88277,70124,15718,06363,51983,63671,0078,3044,7167,8728,184,69
TraVinh,2017/11/24,930125,77551,97779,60964,56988,11857,01604,04390,71793,04507,29585,65070,4598,5272,9623,4829,127,54
TraVinh,2017/11/10,119024,68440,69424,75481,09989,53377,24716,08782,55299,09814,30886,93641,2644,1672,4989,2921,214,73
TraVinh,2017/11/03,340401,40548,75276,12721,09862,72405,50982,08161,21560,28859,83464,74077,7678,1601,6679,1427,924,56
TraVinh,2017/10/27,116804,10447,10293,12189,59925,13839,16903,44599,45624,46487,23129,30775,5207,3783,3348,9664,494,73
TraVinh,2017/10/20,142177,41349,11800,49097,42858,94338,84945,58646,96453,38898,21965,69328,5205,9247,1618,9627,924,08
TraVinh,2017/10/13,051890,89092,27029,75382,58843,70320,75946,60563,41530,22617,70337,64667,4415,8804,6373,3949,605,60
TraVinh,2017/10/06,728073,67869,93417,85620,11392,08359,18533,11648,92702,75561,53278,37891,7355,6899,3804,6992,604,36
TraVinh,2017/09/29,346008,46023,06132,79112,94035,27679,11588,59858,97814,39441,22635,20438,0402,3519,4839,7910,550,28
TraVinh,2017/09/15,114678,46386,57039,45123,44904,77600,25987,82179,23629,61979,60946,46024,7150,8935,4562,3739,616,99
TraVinh,2017/09/08,190631,09475,39299,68074,66865,98121,12807,38310,33278,46717,24887,58811,6657,9619,7539,4587,842,17
TraVinh,2017/08/25,171717,65109,80076,12363,04944,44125,61041,56455,33771,19858,53915,92239,2749,2326,7550,5364,213,99
TraVinh,2017/08/18,745751,88792,51930,39870,01579,46634,48177,82740,25793,25024,17997,91586,7078,1424,3345,6506,404,93
TraVinh,2017/08/11,606742,91147,15508,94264,05263,59825,06838,67451,66381,22609,79056,77155,1626,2848,7736,4885,932,36
TraVinh,2017/07/28,156541,85773,43960,98756,00502,70472,27146,37778,38145,09981,82517,97514,5715,9214,0104,3326,680,55
TraVinh,2017/07/21,114091,37310,50773,36367,16151,70698,36844,92430,66681,28658,00546,54435,7659,8346,9837,3571,476,14
TraVinh,2017/07/14,629063,77145,51054,37453,44919,22226,38734,39855,92170,91861,97123,83401,7982,7129,2910,4456,041,16
TraVinh,2017/07/07,258595,72238,77833,66353,27477,20921,61098,95249,03131,49982,37740,29659,5191,1076,0279,5906,483,26
TraVinh,2017/06/30,522149,13817,67504,22064,50606,20938,09870,49444,73521,55528,24804,99785,4693,5530,3612,8071,976,71
TraVinh,2017/06/23,664733,61980,59331,23742,79439,19380,18167,18767,17891,29756,50983,28900,3629,5649,3727,0923,965,17
TraVinh,2017/06/16,953131,19386,37748,72057,62377,46009,03393,09757,08109,00084,63568,33897,2992,8534,7765,7493,654,26
TraVinh,2017/06/09,061067,54552,42643,22946,48150,97436,41740,29160,29374,28688,63046,75411,7604,1805,6682,8358,656,22
TraVinh,2017/06/02,296427,71747,86579,27835,89978,92006,21193,74892,55403,66978,45022,98115,5438,0524,0617,8209,459,05
TraVinh,2017/05/19,149791,40394,85399,29548,72011,28097,17587,13290,55394,00951,26117,07864,9161,3285,8323,0052,915,09
TraVinh,2017/05/12,303327,35400,72275,74459,29585,10337,43695,80155,42369,82344,60982,11409,7259,2555,7291,0176,162,42
TraVinh,2017/05/05,718532,67168,83705,63538,60282,60991,20900,81510,85784,73527,07620,16691,2872,2250,6104,3526,749,45
TraVinh,2017/04/28,829643,22719,73707,91381,66018,36946,02529,73451,14766,12599,30402,40259,9329,3782,1426,7451,630,05
TraVinh,2017/04/21,364484,62000,40960,29873,38729,50907,37881,37234,28249,29889,77554,03863,1557,3650,1226,5089,520,32
TraVinh,2017/04/14,601605,56549,52417,11186,91739,76946,19390,33161,30560,16989,88652,41740,6989,6211,5944,3274,828,55
TraVinh,2017/04/07,297380,31195,62852,89848,24744,22304,24553,06946,90160,08696,80163,51426,2007,5151,8618,5982,892,53
TraVinh,2017/03/31,104500,78206,44176,26565,75575,62977,66397,36213,44135,56173,63785,40186,1502,0186,7414,6119,973,48
TraVinh,2017/03/24,743270,59087,39650,19012,40140,86898,03526,91531,39943,95685,93466,38182,6905,6243,8437,8213,056,66
TraVinh,2017/03/17,254548,70550,79733,79766,61340,65675,47801,04230,03464,86058,15397,60644,2838,2709,4951,6621,967,87
TraVinh,2017/03/10,784995,59292,79696,37226,61071,97171,27333,28644,00354,43787,93426,77413,8014,8240,9777,2873,746,74
TraVinh,2017/03/03,310385,63320,28599,41273,30838,94410,05036,02188,49161,40003,27420,35642,7372,6448,5112,9206,279,48
TraVinh,2017/02/24,615486,42906,81361,41855,24744,36112,13887,66196,97450,33188,14475,48605,2932,6459,0356,7091,558,68
TraVinh,2017/02/17,394192,98639,92831,25359,37759,84890,51147,38393,85040,22451,38134,29554,5637,1431,9471,4054,112,05
TraVinh,2017/02/10,112242,05535,81889,48548,30758,49990,96066,89937,40411,43125,28956,95051,6535,4783,8333,2639,791,80
TraVinh,2017/02/03,870639,21174,08811,57473,67914,52954,84168,50871,47430,51804,93398,88299,6768,8324,2066,7380,364,65
TraVinh,2017/01/27,468008,56979,01988,84227,50929,17524,21942,24284,00465,86365,72272,59538,8643,5544,1033,1368,250,78
TraVinh,2017/01/20,365703,35502,51249,84921,52842,25335,87893,99796,85409,25508,86059,76657,6966,6006,7814,6777,397,97
TraVinh,2017/01/13,879255,87997,14100,25190,78050,48101,00615,38710,71349,17208,68112,05934,4808,2371,7945,2332,959,57
TraVinh,2017/01/06,324722,58540,30990,36193,27744,41142,12654,28971,86267,84298,59057,57898,7509,2609,6348,3979,573,49
TraVinh,2016/12/30,008492,26631,41290,66932,92248,39105,16721,00852,16277,25773,00172,63370,3277,0295,4469,8828,419,91
TraVinh,2016/12/23,334661,86920,37846,25496,34964,63893,44716,51367,26986,76254,34262,09899,5433,1772,7832,1659,532,52
TraVinh,2016/12/16,686524,51066,04025,06957,89628,84215,54598,60282,81193,17284,15359,54139,0601,1446,7181,5513,609,19
TraVinh,2016/12/09,834181,86690,75634,31555,70384,52948,77517,77823,63654,69636,11909,37319,5960,0700,3379,4182,862,28
TraVinh,2016/12/02,137978,60368,45135,28304,06922,59635,68829,13891,21417,61960,21080,70289,1182,0214,4421,3701,617,55
TraVinh,2016/11/25,174171,78581,50925,67546,82599,15755,59233,92206,79172,06484,32249,15048,5899,3926,8363,5750,154,13
TraVinh,2016/11/18,684743,48936,39960,23718,49010,66648,26058,05691,97177,77423,56557,74243,1442,7386,4896,8091,980,24
TraVinh,2016/11/11,079137,38896,70617,92222,40409,02920,60302,05393,42359,99163,42009,48674,7337,0917,3192,9662,636,44
TraVinh,2016/11/04,301523,12588,71917,08553,09480,58319,70526,96158,28401,78276,35559,14449,0535,1661,3295,2632,832,83
TraVinh,2016/10/28,789000,14425,35753,50151,36898,16888,43086,96467,02892,91318,68352,43307,3595,7988,2030,2968,681,90
TraVinh,2016/10/21,991861,59545,21546,14424,84522,58653,87181,74337,71134,27442,76902,69515,4184,0044,2797,0252,834,24
TraVinh,2016/10/14,811854,63022,71134,07732,39072,22748,11406,03984,27756,43701,66636,24214,9176,7549,4783,6858,212,69
TraVinh,2016/10/07,069658,55859,51598,00849,39480,01077,96951,25730,45305,35063,45490,11483,4289,6447,4683,0702,616,81
TraVinh,2016/09/30,830447,46001,43309,98096,98840,07396,76627,95972,76129,68863,49684,49435,7267,7093,0431,4819,582,93
TraVinh,2016/09/23,016615,12122,71688,01176,83636,02627,01358,55967,66998,57871,96777,80875,1631,6261,8820,7908,733,80
TraVinh,2016/09/16,380597,73136,66391,76767,44454,80694,92223,39411,34463,31126,22607,64624,8936,3002,5898,8599,009,12
TraVinh,2016/09/09,409694,10090,81413,61168,12516,68636,61597,24504,15533,30693,93454,53248,6729,4485,5911,4971,805,98
TraVinh,2016/09/02,124452,14655,97848,11168,26267,03302,57206,73894,99582,55003,47412,07131,6796,9435,0315,4205,133,79
TraVinh,2016/08/26,644175,37563,20862,91812,27077,76099,73944,51870,16350,92366,56938,92395,0284,1185,4518,9977,358,76
TraVinh,2016/08/19,581400,88678,57944,33080,37645,30982,30296,21658,53797,25632,34663,79907,4046,1384,7149,2662,186,97
TraVinh,2016/08/12,967999,54019,33265,71129,34605,42215,72094,56163,30059,61091,48839,15891,3063,7652,0213,4066,310,14
TraVinh,2016/08/05,563214,81193,75969,65328,95517,73856,85618,50061,79170,05735,89896,26358,4527,2963,3821,4993,558,24
TraVinh,2016/07/29,378633,33041,12759,73689,60741,56086,87351,07698,81494,36359,26612,57207,7160,2390,6645,5842,234,46
TraVinh,2016/07/22,647400,30641,00848,25811,64095,72785,62836,89596,46405,79299,64574,37165,2946,3863,0629,0707,544,09
TraVinh,2016/07/15,865570,38758,02839,15362,23083,84030,50781,29297,27272,30075,98903,20765,0756,6836,8831,9286,316,70
