"dai","ngay","giai_db","giai_1","giai_2","giai_31","giai_32","giai_41","giai_42","giai_43","giai_44","giai_45","giai_46","giai_47","giai_5","giai_61","giai_62","giai_63","giai_7","giai_8"
QuangNam,27/12/2016,46803,52630,44802,42113,43319,36736,32140,75819,88963,02106,13386,91310,5446,7360,5085,6197,997,79
QuangNam,20/12/2016,40112,32106,11176,07986,54199,07016,83953,07583,61580,58303,72295,44297,8994,0623,7983,3634,973,83
QuangNam,13/12/2016,15952,54862,50265,47187,31084,85786,14902,12923,48757,75408,56550,90847,0775,5710,1507,9125,133,73
QuangNam,06/12/2016,12904,81720,25348,18124,19757,90598,05533,37009,56711,79096,43176,68448,0420,3698,4656,4200,623,18
QuangNam,29/11/2016,41320,68782,24441,38303,55328,73961,45740,02149,67300,33092,22045,64405,2706,5620,9853,0583,199,93
QuangNam,22/11/2016,96527,72072,80917,42035,83110,05908,92498,73899,69657,54420,86651,68071,1920,0740,2622,9336,609,04
QuangNam,08/11/2016,21056,44020,25633,18727,42951,12239,84961,80393,09278,60104,86053,89434,6973,7775,1643,7041,527,11
QuangNam,01/11/2016,32747,40894,55479,71151,11476,47895,56417,99246,33468,40204,38564,17594,6296,0073,9273,1995,937,17
QuangNam,25/10/2016,48175,51408,06468,09808,08849,56846,30559,28742,66404,38000,14161,19519,2607,8039,1079,9948,162,28
QuangNam,18/10/2016,11920,57017,72896,62648,10959,22697,55182,71152,73785,00471,29922,78003,3955,5579,7756,5616,709,67
QuangNam,11/10/2016,40564,42021,04109,00018,59008,13718,62264,63190,55868,31146,18090,87569,7312,2995,0617,9455,677,97
QuangNam,04/10/2016,34651,42852,59107,95449,77740,62081,46556,64793,25705,05757,78207,10605,8808,3017,2370,4648,100,88
QuangNam,27/09/2016,15097,23454,02532,02566,77175,66695,84861,04754,76989,64463,54386,69548,9859,5940,0092,2446,993,59
QuangNam,20/09/2016,34469,13868,51370,30425,04404,53514,98213,49072,01273,35177,71343,58025,2031,5648,8657,6409,884,65
QuangNam,13/09/2016,18130,35243,30136,04726,84837,86369,94480,51253,38782,30874,83475,62450,7244,1225,2579,3782,766,69
QuangNam,06/09/2016,37435,36052,97036,58532,65909,78601,59147,63006,17288,52594,88909,25249,3256,2770,3341,1968,023,38
QuangNam,30/08/2016,16615,70935,96520,65713,55436,81121,87514,38277,43206,15984,33968,53613,0466,6606,8892,7241,787,14
QuangNam,23/08/2016,80021,15127,78227,45586,75565,47428,90817,13153,50233,97395,42507,00751,9260,2749,9933,2079,935,80
QuangNam,16/08/2016,08954,36187,65397,15248,22078,14663,96809,29816,45750,88399,97827,50805,8788,4212,7014,3159,004,66
QuangNam,09/08/2016,47792,17909,02191,84280,03114,15974,72170,75375,81915,70956,66760,69062,4127,9360,5485,7708,343,76
QuangNam,26/07/2016,61712,08190,56220,27846,61243,08466,56777,02653,32013,64216,00748,75988,9261,7929,2998,2901,933,59
QuangNam,19/07/2016,14201,55430,91875,89138,32341,08060,22322,30085,67437,80602,67780,41375,9886,8621,1430,7051,551,61
QuangNam,12/07/2016,44792,04769,48813,19859,54396,61263,08082,09722,39109,00490,84872,60976,8888,2140,2921,2058,353,13
QuangNam,05/07/2016,06020,39839,92974,76933,46561,33816,63973,65363,51766,01420,57733,33715,5883,6305,1579,4321,877,43
QuangNam,28/06/2016,90152,55673,91432,58778,81346,20847,25290,46732,57767,49293,11790,33667,5166,5239,2803,3635,178,93
QuangNam,21/06/2016,97291,61509,97006,22094,00493,97931,63187,51286,81773,68261,72622,43571,2712,1855,0566,2482,945,12
QuangNam,14/06/2016,32556,04687,64042,92525,31697,18442,80238,58366,80964,05154,69486,42292,2418,6132,0805,5391,762,31
QuangNam,07/06/2016,16125,48646,47539,52664,32551,35832,15160,62060,01091,35470,97574,23593,3531,2305,2124,8729,885,02
QuangNam,31/05/2016,43515,72933,84057,45409,12655,03907,63362,07282,60657,13889,80561,45801,9542,5937,8255,9482,665,89
QuangNam,24/05/2016,93192,63690,96032,33056,55557,99283,25195,75079,78138,89855,70851,56170,1381,5387,7416,2127,157,60
QuangNam,17/05/2016,70399,64107,91855,68338,24592,23002,94244,98855,15616,14706,45538,85560,1864,3587,0517,9494,450,30
QuangNam,10/05/2016,15590,91553,68203,55610,81531,75586,10456,39921,32462,87884,20390,24022,1395,9346,1665,7477,044,32
QuangNam,03/05/2016,68655,77224,24994,80078,12262,80945,43892,84018,59478,33415,38482,11736,8356,2200,2549,0561,962,66
QuangNam,26/04/2016,77420,27240,99510,85435,54254,85542,02422,57905,46869,62698,23903,88202,9757,8660,5560,6600,400,52
QuangNam,19/04/2016,70205,49917,01569,92686,21583,56524,22417,51252,11785,76533,73977,69410,4763,5839,6338,5510,979,91
QuangNam,12/04/2016,52450,60961,11087,85621,67085,62502,59704,68332,59547,94874,70759,78001,0898,8798,5079,7295,388,40
QuangNam,05/04/2016,44861,22516,91307,31989,93537,81945,59343,26043,92002,44909,06993,91877,0252,5913,1059,3211,599,17
QuangNam,29/03/2016,801566,01707,76110,20778,44457,63053,16503,70109,37139,81672,55865,65308,9329,3923,1800,5277,064,05
QuangNam,22/03/2016,187393,93527,19179,90975,13643,17697,78544,24672,02265,97570,57315,52604,5254,6133,3541,2305,061,97
QuangNam,15/03/2016,375202,28985,69675,63421,54706,88226,54473,22734,70321,47254,18232,49379,4286,4497,7601,7155,383,16
QuangNam,08/03/2016,462979,53004,35070,03703,97481,39941,44825,27596,63574,97869,41917,13864,1266,0571,2984,3312,915,52
QuangNam,01/03/2016,903041,71484,09003,45605,16427,09157,47079,51693,59928,69493,28177,22245,7735,2071,9199,5246,112,53
QuangNam,23/02/2016,340188,32287,74146,32974,47685,18270,09242,31977,76229,68115,72506,96907,2074,5332,0775,7216,777,97
QuangNam,16/02/2016,352432,85470,44540,70424,25262,43492,21403,75851,47954,48581,11605,01403,0582,4267,9862,7207,003,15
QuangNam,09/02/2016,893502,87933,86827,42950,77133,89013,95056,20843,50857,20819,24217,00441,4233,7854,3006,3222,024,94
QuangNam,02/02/2016,652292,05633,31414,35966,48503,95556,06445,54390,11510,38448,15593,65371,6488,0700,5995,1083,714,56
QuangNam,26/01/2016,761654,07856,39986,18939,39153,95894,19917,84903,54455,14012,84391,53442,2951,0808,2713,5048,646,72
QuangNam,19/01/2016,506379,79967,33998,56501,24426,49859,31527,95229,26048,21071,20949,47951,5863,4947,6570,9153,387,06
QuangNam,12/01/2016,130260,11279,78467,91100,68153,25486,41007,26866,45429,93522,03212,28403,2831,2127,5685,4579,168,81
QuangNam,05/01/2016,871600,51669,11537,50736,69861,57308,59421,66603,06836,80885,06296,93599,8392,2667,0926,4390,768,78
QuangNam,29/12/2015,888870,84238,22160,79198,60529,89215,29990,51370,44124,42895,13923,24325,3195,4812,0827,4852,916,76
QuangNam,22/12/2015,787483,09257,04637,53922,46760,17756,75713,19722,00459,84481,04425,85650,3725,9896,5339,0340,883,29
QuangNam,15/12/2015,768114,46119,31165,31589,95634,82264,40140,60789,95085,62173,96675,93982,0026,5595,8983,5013,726,99
QuangNam,08/12/2015,213482,79151,36614,15851,65963,29887,60467,68281,65177,27948,48402,28481,3568,9026,1981,7911,050,63
QuangNam,01/12/2015,227265,06974,08240,98602,25298,91026,05120,85016,29775,34365,46219,48219,8420,3412,6137,2329,391,98
QuangNam,24/11/2015,333342,75458,03568,61793,24860,09694,82691,23223,83213,06884,45847,62627,2040,0751,7490,4731,582,96
QuangNam,17/11/2015,808011,50244,55220,03020,44586,60144,81840,63012,98656,01157,90589,77203,8378,2063,0692,3741,041,12
QuangNam,10/11/2015,339726,97460,65171,05796,27862,21342,28868,93028,46062,31813,20719,74207,6806,3835,0139,1809,518,47
QuangNam,03/11/2015,48480,71376,19466,53841,79914,11783,90815,16238,07336,77384,08464,18575,8416,3015,8371,3459,276,70
QuangNam,27/10/2015,76588,73079,36366,75990,20567,02068,50093,51820,84518,37309,71236,20952,6957,6165,7669,5544,599,31
QuangNam,20/10/2015,23071,72290,27274,87527,19728,60257,31963,35793,43624,53794,29531,39940,3675,1025,2616,3501,909,40
QuangNam,13/10/2015,59065,40580,95967,47963,86414,98418,77642,12563,43408,49238,69462,28822,0251,8527,3784,5247,415,41
QuangNam,06/10/2015,42066,46977,54084,36888,54480,70035,80170,36057,19946,51657,83389,25573,9687,1821,7094,8183,446,81
QuangNam,29/09/2015,60320,03217,89985,40606,79983,84542,13764,26523,17138,62036,49636,01102,8554,9645,6206,7793,929,54
QuangNam,22/09/2015,14628,05240,03768,71829,34808,51940,15031,97230,50882,70933,72232,44970,1604,4454,4739,6459,223,93
QuangNam,15/09/2015,35601,19598,26331,17127,06560,39463,05536,86301,61215,78267,67440,17417,0700,7902,9758,3791,238,76
QuangNam,08/09/2015,55200,77843,35292,22595,81925,28696,81026,16944,01876,29127,50295,04143,8844,4891,8106,4309,302,97
QuangNam,01/09/2015,50241,81115,45839,54478,91123,40287,66578,92201,83562,91502,23633,85146,1135,0480,4806,1489,235,86
QuangNam,25/08/2015,17662,11836,10222,43587,41648,03731,38909,52844,64940,48614,40320,67099,8492,2095,5265,9548,590,56
QuangNam,18/08/2015,36507,45475,09785,62632,31994,45399,13972,63562,62465,70974,79081,05438,9087,4701,9342,4200,749,04
QuangNam,11/08/2015,83032,02265,59794,20421,37929,34353,70862,86220,18695,87638,93992,08402,1073,7465,2112,3946,435,41
QuangNam,04/08/2015,56840,89654,93621,80655,49666,75129,98287,11899,93069,79279,37305,61962,3669,2724,2119,3362,023,09
QuangNam,28/07/2015,26323,65485,76463,95846,97200,37025,96508,50439,58919,12770,38478,62560,2168,6953,1296,5570,610,40
QuangNam,21/07/2015,60812,62773,45277,33519,25385,21170,18075,66738,93934,34283,59082,44878,3208,4539,5333,1832,760,92
QuangNam,14/07/2015,39726,70732,84655,90454,66648,89446,58086,97477,30441,56747,96238,14848,4448,2625,9749,4666,335,77
QuangNam,07/07/2015,84764,30425,79849,34737,21198,20411,23430,43115,91564,26656,23905,79759,1745,9966,3916,8446,478,16
QuangNam,30/06/2015,97908,37492,60574,03276,50775,42513,86205,75764,27041,83424,40221,39937,2927,6813,0699,1709,314,32
QuangNam,23/06/2015,41071,09302,47896,46668,62513,04438,54125,95550,50285,39372,16866,28998,1548,9399,0224,7384,079,75
QuangNam,16/06/2015,61976,96417,06887,83367,69880,54471,84761,46037,74581,28387,89860,71050,2483,0591,7429,1572,276,39
QuangNam,09/06/2015,88097,03648,41360,89743,74737,63387,20464,32814,02999,79021,36202,26533,4737,1422,2515,1887,889,68
QuangNam,02/06/2015,25380,67812,74893,60271,44130,46222,30938,81132,10315,58811,89752,89194,2370,9418,9676,7434,001,01
QuangNam,26/05/2015,49095,70965,18414,99520,11907,22232,81278,69185,70593,98144,34475,18416,1885,4753,2946,2652,787,01
QuangNam,19/05/2015,89344,30475,14621,01899,39690,72717,29752,12379,64645,79769,46994,10776,9326,6290,7242,9952,332,42
